attachment_id	user_id	text	begin	end	height	width	train	length
a3871b4b-c060-43f0-9f99-d3695c7273bb	a95892dae1d320bd8b08cbca6a127cd8	В	11	41	1080	1920	False	46
f3bf9497-a565-4c91-baef-45649e5b06b8	46dd04a1caa75ed3082b573cb5a3ad26	В	20	67	1920	1080	False	116
d73e37ce-3e3e-407a-a144-377aa0843cf5	1860c7f3605089bf0eff0c4e72c7add4	В	24	73	1440	1440	True	106
673ea0cd-3484-443b-b8da-e5518f7e0d7b	95af8e702c909eee7145c6dc1a3d756b	В	5	66	1280	720	False	105
0a1b79d6-3b30-4fc8-8755-365c17884892	db573f94204e56e0cf3fc2ea000e5bdc	В	1	50	1280	720	False	112
2821d9bf-2f5a-4ad1-bafb-6388c8554d6d	fc6e5caa3dc328e7558b072e6607e399	В	12	40	1920	1080	False	77
8dd1b70b-062b-421f-a985-d68daceb12e8	a356848cf0a72f961b81ebb6716f6131	В	11	50	1920	1080	True	175
acd68cb4-a383-4725-b0f1-e1078eb867d2	50334f2a79561498829a34a2c90984b1	В	148	213	1920	1080	False	333
38fa29d6-0fb1-4ac8-ad0d-1fa490163ad6	0211b488644476dd0fec656ccb9b74fc	В	29	73	1080	1920	False	105
d0f09a78-47a3-4673-a6c3-afa2ffc39101	2d84da20c251acaeb3186642fcb04f2e	В	17	41	1920	1080	False	85
69f0acac-e5b0-4efc-846e-011eade40911	0ab4f8e463cdded2e59d6001f4e1b487	В	11	50	1080	1920	False	93
d10f6e2e-9cc8-4f0c-845a-da412d280595	9f9b13d8e63bd774b4ad1bd14f56147d	В	14	59	720	1280	False	88
47f4805e-047f-4306-b01e-c2564e78d002	0041ec866777f12c384b64d8cd636277	В	18	55	1920	1080	False	87
636be944-2fb7-4843-8bf9-5bf504ce4159	b07a773bcb10b4f14f33d2b0e8ec58ba	В	54	105	720	1280	False	125
0bbf8345-9ae7-460d-a593-7fec049f2aa6	f5b82a9c82f6d870ec253e4c3fa96d83	В	3	52	1920	1080	False	102
92f4d137-ca68-4463-b6c5-e594c43d45cd	0df9d6e419cb18069e696edaa170ba87	В	26	67	1920	864	True	133
5a930e7c-7dfc-4c0e-808e-7525077f7b8f	4299b8ccf39ace57287b463fbe4a489b	В	15	49	1920	960	True	86
47965d4c-dabd-4bb9-a145-36dd0d2b848a	12c7911f38c7113ce13c71dbd785ce22	В	13	42	1920	1080	True	75
266f493d-17c3-4aa5-9a59-4fbca9710154	f2dc6eab563f93d86629c1cfe479f09d	В	15	47	1440	1440	True	75
7b488158-23d7-47da-8a35-486d053161e9	4d26ad833542291c50de9ce88fb4f64a	В	12	70	1920	1080	False	119
89baa1bb-746f-44c1-8c24-3183bf2356fa	3dd2ce2659aada17b976390004ebe322	В	2	42	1920	886	True	75
5dfcb5c2-2624-42c4-89d2-16d8a0d3d8bc	87fe0712fdd150ecc8d02cbbb2e047d6	В	7	87	1280	720	True	88
f9e4ab4c-3dc1-49a6-bf00-fe306b536bb1	68f27043789bb049757486b0ed1cbaab	В	56	96	720	1280	True	99
b297981b-5224-41e6-b2dd-e43556bd636f	a2d3f7227726ed3846d9bac38734e85b	В	16	66	1280	720	True	116
545fb925-bbc4-41d5-91f1-6a007b3e958a	c05c242d2524d1de48c68f1667cd7b6b	В	10	46	1920	1080	True	76
1edbe1b4-5d96-4c0d-b358-18a82fbf7bd8	bcf5a67e65444f6c1d3119b5d6c3558b	В	12	62	1920	1080	True	85
fc512e01-32e8-443d-a090-5f13040d1c67	0ceb69ca37aa3e44528c7ce03c329479	В	29	63	1920	1080	True	150
035482ce-2f89-44ef-bb49-e9a14cf9dd99	63db05b188249dbd9ce7cc98fe205e1f	В	58	104	1920	1080	True	171
af2af165-9e7a-4a14-be3e-7a1d17edb1d4	32f4bb8542738fa1980831515d2949ea	В	8	43	1920	1080	True	60
0cdace29-a12a-44d9-9eee-e9f272094427	a85134b72f825ac9569e44e9ae53b128	В	25	80	1080	1920	True	116
ad601183-c41b-493d-8bb8-043f3cc0d4ea	8c34c33a92e42220b2e080bdb388d532	В	16	46	1920	1080	True	70
49695464-065d-47de-8549-5954670f6ba8	27032346b8d1e263473c0451843a8a6a	В	21	52	1080	1920	True	113
008dbdf0-66d7-4a3c-894d-8b757884ac66	362b7038ed4bd4b527fce434f14d2aaf	В	12	44	1920	1080	True	81
fe5a31f9-be36-4b5e-9edc-f71c355ec0ea	6520ea9b92b24339fb538be29b315e0b	В	20	52	1920	1080	True	86
e8cf7503-a2ea-460f-9704-807550664aab	23f5ca29e3183e356572642263a836ac	В	3	37	720	1280	True	69
3e04520e-0084-4e6e-a06e-622c257ec1de	1cdaed3814fe5a4bfa9baa5d3f94ecc4	В	40	73	1080	1920	False	114
27e618e4-89e8-43d3-b1c9-bbf2e841849c	b6bc47e76a066769495f3a22455713b5	В	17	48	1280	720	True	81
dca9bc17-6bd0-4971-b227-51c27d74bebe	c8f885a4da648650dbecffbb38258989	В	17	55	1920	1080	True	115
6ecdca2d-6e25-4bc9-b9f9-53a6c1238ff5	e9df86cd8713f2fa9f2077a2197c7136	В	35	137	1920	1080	True	179
7fa1fbae-f72d-4798-b64d-e9c330339ec3	911876c4ffc0dd4cf21f61ea1acf5a0b	В	44	88	1920	880	True	139
e9942721-3615-4732-8978-fab549c52a0e	d5a3d6c977e8ce1cd3a4eac0908d4d7d	В	3	50	1920	1080	True	89
c93cc7cc-4f6c-4fbe-8b4e-b88daa4e214b	2916c8f459bac1870fe3897d0340b148	В	22	66	720	1280	True	117
a9d75786-9a57-4f96-b6a1-faaca4c0938f	138356c62cb9cd6168ec85fd31dbb1de	В	38	104	1920	1080	True	138
f349b2e0-5480-417d-b729-07a65c4bcd56	f3cf3f9bb709ce2bee3da304a4ccb427	В	34	66	1920	1080	True	146
f702ea0d-12bc-4cfa-ac2a-9bac39f945ab	5cfa6de910fe7b0af5f422d0df9f06d5	В	9	63	1920	1080	False	96
23c67ada-51b3-4810-9543-972cadb87ef3	28f7e6734615f41bc0366dee5c563f09	В	17	56	720	1280	True	87
1c10850e-219b-4c42-8695-5db8f7388936	aa12bfdceb971561727e86d34aff35ac	В	8	42	1920	1080	True	74
882b69f6-ccd6-4e3f-aeb6-c83456342f6d	dc96b1d1a840878c4ad209500dea570b	В	26	74	1920	920	True	111
c8531342f2857e33299f27c9df9fe04e	27901	В	26	71	1920	1080	True	105
25693bf6794361f199b6520bf97f5023	29585	В	4	42	1920	1080	True	71
77c08afad731a21bec35df79495982ae	28593	В	15	63	1280	720	True	115
8b32ae5fba3d76c21979156ab0eca9c6	30009	В	40	76	1280	720	True	162
79655865b0e4e821791b9ff6e3c1810e	27658	В	52	98	1920	1080	False	155
5c00d5e45c4c53113cedc7fefb32a8bb	29970	В	1	32	1920	1080	True	80
493a18bbbcd151ff56292243988d862c	24438	В	15	72	1280	720	True	130
d94a6d74cf2bb1f91dda2badc36d4717	23309	В	19	47	1280	720	True	48
8674f0584d041a70c060dd8fe4095825	21759	В	22	73	1920	1080	True	129
8e236beb4962dc23a56a6e379be8aca7	29673	В	27	92	1920	1080	True	197
93cd665f1ba35eef03025b485b5ac800	29318	В	48	106	1280	720	True	145
bee4831ea0af90271f5b7750a6f7411e	29898	В	26	78	720	960	True	105
950a02cba1d56775e6417868bd8da9fb	22109	В	29	87	1280	720	True	95
080e731f2f2f713d7bbcff9723ae0236	13790	В	34	79	720	1280	True	109
1bbbe73c1e0f67b949a6c8745221b1c3	21288	В	23	61	1280	720	True	69
082e44607bb6466aab9df41cfa16d5a7	27086	В	25	47	1920	1080	True	97
54457c986647cc801dffd6bec1429413	29229	В	38	85	1920	1080	True	169
c52cd2557e8072d55803bcba4b36e9d8	21271	В	69	124	1280	720	True	171
77ee4c70d599a082601c9e3746c60a55	27399	В	2	51	1920	1080	True	79
fb173c84-45ed-46c6-b018-1f500b333505	efc86825b9a40bcdcc9b54ab81aab3fe	В	13	58	1920	1080	True	65
0e839452-9dd4-4440-850c-19b4f872c3a8	40ad51b49892dca94b905eca8926568a	В	0	69	1920	1080	True	105
7d766681-2072-4883-aa57-e4d1ce76dd33	52003757d6b63a3ee7a71f36f5a9a17b	В	5	42	1920	1080	True	71
19e52f1a-edb2-4a2d-bb5c-a5008cb1865f	33b317c5a26046cafcd795a2fe4e919e	В	27	55	1080	1920	True	90
579a7e1d-a2f5-4932-9d8e-25099e525f05	4aef7889ad6cd118ce4dab1e3b998a01	В	2	33	1920	1080	True	71
eb565714-a903-478f-bdce-5c0f367efe0a	b4e852a75cacf8642412dfc05e2126a3	В	4	54	1920	1080	True	61
a7dcadd4-a3f1-44fe-a9e8-ff231f6d74ba	2d5120991a63d659f0eef6123f092100	В	18	65	1080	1920	True	93
9824d919-bf06-4531-b818-5391d8a3cbc3	0c3d5473fba13210722e53374b736416	В	19	58	1920	1080	True	100
ef0601ba-ac74-4fec-b963-31248b1e8940	49b45af05ac6192685bee4e29cdf1e48	В	34	71	1080	1920	True	106
4cb6ddc1-1690-49db-acbf-3ff8356ebee8	7faa41c4cf0a2602a23390de23574993	В	47	111	1080	1920	True	144
c6e787f7-66bd-49cc-85a0-162775e46c4b	53c3af7712ee8220b2faed1a55a82eca	В	11	47	1080	1920	True	71
728363ba-382b-4acb-968b-7b12509a49a6	3cf00ecfe200a3990d42c6464286d6fb	В	36	95	1920	1080	True	152
d5b7c72b-b58d-4322-ada0-2482c7759128	48bc83c415e12683f469d16027829654	В	19	55	1920	1080	True	99
0c7df2a2-e7ce-476d-bd82-ed35f4b217c2	b6dbf3d8d6ed9fb9283b687910f6e829	В	31	72	1920	1080	True	111
8a01800c-52c3-4bb1-976a-38ab10e48468	e4bd328bca8e6f51bd6f4f019692b666	В	21	69	1440	1440	True	97
66925434-68ac-4503-8a2c-44e12bc5cdf2	76aa633fcb2bec4e6b0852635a8af57c	В	11	63	1920	1080	True	105
b3f4ddeb-ae15-4a9e-8d7a-9a0b88f6c204	6ca843830e5d2608f5d486f02e37dad9	В	10	43	1920	1080	True	48
b60bed92-cd58-45a9-8f34-f9358d09f0a3	570c2405d58fe08bce66f55c42bc36b0	В	25	65	1080	1920	True	98
52c4de1c-9ae1-49b9-aa6d-b37160717922	4b8f634baac82dd96142fa1220b79759	В	13	50	1080	1920	True	83
74d134d9-7dc1-4042-a607-d1926ffc8723	324cdee3d2550397efb761d8fff48139	В	14	55	1920	1080	True	84
e29032c2-11dd-4c4a-8dab-0e218c8f48cf	04af3ba065bb7423e0685ebe180751c1	В	18	59	1920	1440	True	67
4ecc5daa-4693-4512-a517-6c422b634731	3ef4548431002f9f8fd7f39987be22c1	В	24	66	1920	1080	True	100
c84cc1ce-e0ac-4d14-9930-08365a152a75	7c0fb4e90495815f55cb0deb35cbc95e	В	11	46	1920	1080	True	87
6ab95dec-79ce-431f-ab69-911255cdc270	86ec735f573ae6c36a9dbf9e5bfd4eaf	В	57	107	1920	1080	True	177
62186d7a-4389-4524-b0da-719c3a60b2dc	95d5ca4d8706b85bfe8447cc7e83c86a	В	15	64	1920	822	False	104
cf4ede90-3e93-4041-8685-b678db2fb09b	bd4e2755d88d8d835a07df3c78cdfc3c	В	7	38	1920	1080	True	67
637c386b-e34b-4eed-86b9-ae6290a2df44	e97c55b450c4b2ae48a165e349f0f3eb	В	53	97	1920	1080	True	164
3ab6f92b-e2d8-4e61-86da-a19ecf0ce661	0f7aee11724db9ef1f9df422f7443e28	В	37	74	1920	1080	True	164
5beddc3d-f4c5-4d5f-91e9-f729a34703e8	b34ac47997680835ece485b13845fefd	В	7	57	1920	1080	True	87
78cc5e3a-d80d-4176-8e90-3a8d7b8bf79a	bd6e2ad7ab53ceb7b8de9a1842844071	В	38	83	1920	1080	True	134
626c7748-cecb-4855-b253-d400465dabba	b56726d7b447d88e526f7da2e9e0e520	В	26	76	1920	1080	True	98
2ef17cc9-a460-4879-91c2-3d3d1783d3bd	7c989fdb633be7453228f7c650097205	В	28	66	1920	1080	True	87
a3c177c4-a0ab-48b4-bbd3-a67c33117148	83624345fa124849e833a8664f21f3ea	В	21	64	1920	1080	True	93
3ca2f120-15d0-44b5-8143-694b950a2ae7	6753ca229e01b1c71053cb265fd93013	В	30	98	1440	1080	True	130
1c381d63-3659-49f0-a6af-15fe0646623e	a8a635e6eaa8edb003c5a2b1cef789b5	В	19	53	1440	1440	True	96
31acd699-d92d-4b46-99e9-59cb69f422f0	cba981340353ec309f352b09a3ada196	В	43	100	1920	1080	True	216
12985333-d4a5-41f4-841f-787b3794048c	ff169f3bbab458308b88188be3657125	В	11	70	1920	1080	True	142
1ed7e378-3a85-449c-b611-d5bb865bbc0d	adfe9c8ea85db4e65f36572669cbfed5	В	4	61	1920	1080	True	121
7f608219-9bed-4c0e-8345-3f9b88552b6c	0089d92a5ca862773a296198e7eb7856	В	27	65	1920	1080	True	95
7fe2e72d-2d9c-4c27-8b88-b11d2565d464	28d653d3548e4508aaa6acbb5dfbeb64	В	69	103	1920	1080	True	160
502dd4ac-b376-4b68-ad3d-ff982911527f	ab460ff83e8c5b13a705a9e2081023c2	В	15	54	1920	1080	True	98
02208d5d77757052f72d02e439def914	29674	В	11	51	1920	1080	True	72
7a378095ed063e64f6d49e964ab2b257	29751	В	29	76	1920	1080	True	110
13eb52b4e49f5b948b2e81ed10ebf3b2	21710	В	17	68	1920	1080	False	106
a76a78b2-4546-48bf-a77a-a4bb9dd26220	9a0784a99ea13a8b06cb103c2c8c7f0f	Г	26	65	1920	1080	True	73
b2278742-7685-43f9-823e-e957d9862b66	185bd3a81d9d618518d10abebf0d17a8	Г	30	130	1920	1080	False	168
5cc93e00-3d85-45d8-b1ea-df2ce3fe374b	46dd04a1caa75ed3082b573cb5a3ad26	Г	15	62	1920	1080	False	102
88ea78e4-1bc5-48fa-88bd-d2a643c3dbef	1860c7f3605089bf0eff0c4e72c7add4	Г	34	86	1440	1440	True	123
b31f3f48-3b3e-4938-bd7c-a294686bbc92	95af8e702c909eee7145c6dc1a3d756b	Г	0	50	1280	720	False	58
7804f4a2-5eb8-4924-b554-a06d42bd9d56	db573f94204e56e0cf3fc2ea000e5bdc	Г	3	53	1280	720	False	98
80ae9a69-ea93-41fe-bbea-ec6ebc45d8b1	fc6e5caa3dc328e7558b072e6607e399	Г	10	44	1920	1080	False	61
26391770-6239-4c9f-93d5-19be1058980f	a95892dae1d320bd8b08cbca6a127cd8	Г	13	46	1080	1920	False	67
a445a9f7-0027-4307-a81c-6e7e06081dde	0211b488644476dd0fec656ccb9b74fc	Г	29	71	1080	1920	False	120
887b8890-8b2b-4490-9073-54e58e29996f	0ab4f8e463cdded2e59d6001f4e1b487	Г	6	42	1080	1920	False	63
99dfb83e-ca88-42df-a6a7-718e31c179cc	9f9b13d8e63bd774b4ad1bd14f56147d	Г	9	59	720	1280	False	81
972b4959-1864-4d43-819d-52391e9b9b3d	0041ec866777f12c384b64d8cd636277	Г	14	62	1920	1080	False	97
7f71d47a-2381-4881-8301-96ddb7f559b9	b07a773bcb10b4f14f33d2b0e8ec58ba	Г	35	71	720	1280	False	125
f063c50d-eb2d-483c-90b9-b714c93ebc92	f5b82a9c82f6d870ec253e4c3fa96d83	Г	6	46	1920	1080	False	104
5fdee528-19fa-4a07-b05e-31f69f448e99	50334f2a79561498829a34a2c90984b1	Г	48	122	1920	1080	False	223
ced73815-b4d1-451d-bd9c-cf97a889d1e3	0df9d6e419cb18069e696edaa170ba87	Г	30	71	1920	864	True	140
b64138c9-8f16-48f8-a76e-8d34b95b0b24	4299b8ccf39ace57287b463fbe4a489b	Г	27	68	1920	960	True	99
765f62d7-3eb7-45ba-9879-c5a1762e500a	2d84da20c251acaeb3186642fcb04f2e	Г	4	43	1920	1080	False	63
4918f7b2-a129-4afc-a6f1-245f2e4a0173	12c7911f38c7113ce13c71dbd785ce22	Г	6	45	1920	1080	True	77
e1aa1f08-be60-49e0-a555-388f5cc39c86	4d26ad833542291c50de9ce88fb4f64a	Г	9	84	1920	1080	False	137
6fe5b14e-aa13-45dd-8035-3d1ab5b096c6	87fe0712fdd150ecc8d02cbbb2e047d6	Г	20	99	1280	720	True	101
99760140-eec3-4857-9710-019c67fec84b	63db05b188249dbd9ce7cc98fe205e1f	Г	52	119	1920	1080	True	185
3a617512-a0d9-4e44-bfa2-4f1a8b370688	b4e852a75cacf8642412dfc05e2126a3	Г	1	40	1920	1080	True	63
23110f34-1501-49f7-a1b8-aa8335d780a4	feea6c22175f962ab28452f7314d1bc0	Г	26	67	720	1280	True	84
ff88ae1d-e516-4978-b2dd-8b8cf3abdd3c	52003757d6b63a3ee7a71f36f5a9a17b	Г	10	86	1920	1080	True	123
0ae8cb87-adc7-4bb7-b702-384ef24faa04	76aa633fcb2bec4e6b0852635a8af57c	Г	12	65	1920	1080	True	104
fa103a01-1365-4ac4-bcd3-1ac4c10bc9be	3ef4548431002f9f8fd7f39987be22c1	Г	12	48	1920	1080	True	77
f1de9bc3-33bb-4598-89e8-5687d760fcd5	fb1007e5ffe149cc08bccaf8eda2ce31	Г	21	59	1280	720	True	128
927c0ff0-89bf-46c2-8cb5-e06617065541	ab460ff83e8c5b13a705a9e2081023c2	Г	2	46	1920	880	True	86
cf67bf84-ae77-4dab-bd25-2fb1d7b73a91	f2dc6eab563f93d86629c1cfe479f09d	Г	20	53	1440	1440	True	82
a9af303d-9b41-491a-a6c4-4262f21ec68f	3cf00ecfe200a3990d42c6464286d6fb	Г	46	99	1920	1080	True	150
f3ebc9ec-0928-4c04-9b6d-3836866cabef	33b317c5a26046cafcd795a2fe4e919e	Г	20	53	1080	1920	True	100
20bc9e39-d731-45d6-b2d1-42933f4fa4b7	48bc83c415e12683f469d16027829654	Г	21	65	1920	1080	True	105
f70191bd-c4c2-48cf-80fa-ab3dce8f4a68	81c0cdc37caa67e7ddf8e06c0a4443c8	Г	37	125	1920	880	True	172
873b8682-0eb4-422c-bdf5-2014ceabeaff	49b45af05ac6192685bee4e29cdf1e48	Г	23	62	1080	1920	True	103
7c7bca39-288f-4cb8-b05a-d56cf33e37aa	0c3d5473fba13210722e53374b736416	Г	17	60	1280	720	True	102
6cbb037d-3d0f-49d7-8acb-976ebb678782	a85134b72f825ac9569e44e9ae53b128	Г	19	61	1920	1080	True	93
63a5e074-4b0f-47bb-a69e-44a20d44c04c	8c34c33a92e42220b2e080bdb388d532	Г	14	46	1920	1080	True	73
3334ce13-2ef1-488a-82ec-174b02ccba85	27032346b8d1e263473c0451843a8a6a	Г	18	70	1080	1920	True	96
5a305729-7a00-47d2-a3b2-8b9d7499aad8	362b7038ed4bd4b527fce434f14d2aaf	Г	22	61	1920	1080	True	103
f079caa5-5567-443b-b83c-81e5e5e5a6da	6520ea9b92b24339fb538be29b315e0b	Г	17	55	1920	1080	True	78
5a5b7049-d235-43ff-96a6-199550b2440e	1cdaed3814fe5a4bfa9baa5d3f94ecc4	Г	54	83	1080	1920	False	118
e3264938-6ee2-48a5-bff5-d6f87ee01128	23f5ca29e3183e356572642263a836ac	Г	7	47	720	1280	True	77
8c19c0fe-23fe-4a79-879f-f33d15f6c7e6	b6bc47e76a066769495f3a22455713b5	Г	11	51	1280	720	True	84
afb88757-5b52-4093-a95e-fa6dc0f2d5a4	c8f885a4da648650dbecffbb38258989	Г	23	70	1920	1080	True	125
bfa4beed-33a7-48ff-8f64-2b8df0e9e65f	d5a3d6c977e8ce1cd3a4eac0908d4d7d	Г	16	86	1920	1080	True	137
861f1ce3-efaf-4f80-ba02-5458f23e49da	138356c62cb9cd6168ec85fd31dbb1de	Г	42	96	1920	1080	True	126
d334607f-24cd-4f99-abc9-09b7da67e648	2916c8f459bac1870fe3897d0340b148	Г	15	56	720	1280	True	93
af7700f5-4c05-476a-b70d-2c531d23b803	a050ef5cb26b9d7f2ccdbedd1411ffa9	Г	30	69	1280	720	True	111
e904b479-d5b6-4519-b90c-22a19009ada2	2fa7bff4283637452ca0e2575a1815be	Г	6	42	1920	1080	True	89
b9b6d3c1-ac81-4714-b932-a96b9dcafe15	b6dbf3d8d6ed9fb9283b687910f6e829	Г	19	63	1920	1080	True	89
d5afcc14-361f-4461-8b1f-41477a357311	a8dc3ffc818b23319cea1757602ad8e8	Г	29	73	1280	720	True	110
8efdc3d5-d961-4ab8-a88f-e2025190f2de	5cfa6de910fe7b0af5f422d0df9f06d5	Г	31	73	1920	1080	False	127
ad65ab59-eb6f-4020-acae-48a96f1ebf53	28f7e6734615f41bc0366dee5c563f09	Г	25	82	720	1280	True	105
24fe03a7-72c1-4ace-a49f-cc25efd6784f	0f7aee11724db9ef1f9df422f7443e28	Г	39	87	1920	1080	True	157
3ec8d0f7-b8f5-417e-8fcd-df5d4cb6355d	32f4bb8542738fa1980831515d2949ea	Г	18	65	1920	1080	True	95
db807939-5f66-4eab-967b-ccfe6c42c597	bd4e2755d88d8d835a07df3c78cdfc3c	Г	13	50	1920	1080	True	82
a41cbeb213cce5c2e96796240f715217	27901	Г	26	79	1920	1080	True	126
b7dca51b6b35ff2f98585064bc629b27	29585	Г	1	38	1920	1080	True	65
3e61994a6a532da8fadbdffd2ca27fc7	28593	Г	28	77	1280	720	True	105
bd6ae5fe2d8e4a52472fc4cc84b7671c	29751	Г	1	49	1920	1080	True	78
c9f1b37a81111f047e4711d78f3b48eb	27658	Г	52	116	1920	1080	False	149
85d5c1cb41c35127080754a3846c6480	29970	Г	13	52	1920	1080	True	79
83f1865cb9ffdcc72cc2940812695078	23309	Г	25	62	1280	720	True	63
cde3c570d51dad3e0d2d0ef96b1f391d	13790	Г	42	77	1280	720	True	111
c8d2189a6499b293664f7c8000c13cb9	21759	Г	32	83	1920	1080	True	141
ff106d94e460bc04caf0293a47c98427	29318	Г	34	90	1280	720	True	124
1735fdabebecfbb7db958e1224dd1836	29898	Г	22	63	720	960	True	64
af9308dd32d8d418503507db6972b2c2	21288	Г	0	51	1280	720	True	51
6f4b53b8589da2f22f596cd450a14db5	29673	Г	39	88	1920	1080	True	147
d7c3b963a24d26344ba47b2ed755e28f	27086	Г	17	53	1920	1080	True	90
ffe3243a25d07793137788b11c011e98	29762	Г	23	95	1280	720	True	124
a0ac0f45d6925334c291570dc7241f2c	29229	Г	42	109	1920	1080	True	192
51f94982551f4e58a5888b0dd47fe57e	21271	Г	64	126	1280	720	True	169
2c7ce50fa5c99641d8cc3e9e109d8d89	27399	Г	9	66	1920	1080	True	101
10fcca91-c76c-423b-9846-25e7fc5ddae4	c3bc70b01dcc8b515891a4d097719b0f	Г	88	146	1920	1080	True	203
20b2caa4-632d-4cf6-8af3-6aff58898e79	66fa4ac3cee2c7216ab45480a7486c76	Г	42	76	1920	1080	True	118
057f139b-7ea1-4b62-8f1d-40354c19c95a	efc86825b9a40bcdcc9b54ab81aab3fe	Г	13	56	1920	1080	True	57
cab0185a-100f-4df7-adc3-4093fb92093d	4aef7889ad6cd118ce4dab1e3b998a01	Г	4	40	1920	1080	True	78
32e63701-b2e3-4699-b19e-6bb6f0365e2d	2d5120991a63d659f0eef6123f092100	Г	21	63	1920	1080	True	105
7e691a29-0c2c-4c81-9281-2eb8b786b07c	7faa41c4cf0a2602a23390de23574993	Г	49	101	1080	1920	True	150
98ca9ce4-0ea9-4178-ad59-1804d96889c5	53c3af7712ee8220b2faed1a55a82eca	Г	12	43	1080	1920	True	89
59e9dc43-33bd-4ac0-9660-6d2b82adc7f3	194612f32f5297e4699c2c0beb9b336a	Г	34	71	1920	1080	True	126
4efb4afd-f39c-4dfc-9403-625d719a098a	e4bd328bca8e6f51bd6f4f019692b666	Г	28	66	1440	1440	True	98
d587ce79-734a-4055-bc57-48f1a7cbd0f8	6ca843830e5d2608f5d486f02e37dad9	Г	8	40	1920	1080	True	50
bda0d73e-0cf7-40c4-9a40-735651268e62	570c2405d58fe08bce66f55c42bc36b0	Г	17	63	1080	1920	True	94
1b58a7ba-a678-4a3a-8708-2111d6ae1ba0	d6349cdcc76fc803d1a544fe2c18f298	Г	42	103	1920	1080	True	171
d8485bb5-9835-435b-a44b-0d81aa7d60ba	04af3ba065bb7423e0685ebe180751c1	Г	38	63	1920	1440	True	88
22d088fd-cc6f-4b39-b454-9371ce6f9e99	3018b64d2c938f5b6a0826dfdf486f2c	Г	29	58	1920	1080	True	128
ad16d31d-05b6-4cc1-aae5-a35f612d0836	aa12bfdceb971561727e86d34aff35ac	Г	17	62	1920	1080	True	111
65a58089-6897-4257-8c02-cccb50f775a6	4b8f634baac82dd96142fa1220b79759	Г	15	59	1920	1080	True	99
54123c41-ee38-437c-adcc-89e07d69d21b	324cdee3d2550397efb761d8fff48139	Г	13	73	1920	1080	True	100
964c1215-45b7-414a-bca7-e3405d8d63c2	c80b4e57f158f28299b2a89694c42329	Г	19	75	1920	1080	True	126
f776c1ad-ab30-4e60-9464-520ce7c7d69e	55ac05bf18204955c640591070dd1118	Г	20	48	1920	1128	True	76
be2d57f4-c412-451f-a02a-23e676680c63	7c0fb4e90495815f55cb0deb35cbc95e	Г	14	41	1920	1080	True	75
5479b1fe-dc76-4008-982d-aec8ab7cc82f	f3cf3f9bb709ce2bee3da304a4ccb427	Г	26	56	1920	1080	True	154
8fab671a-e898-4a82-bdaf-d8488f06c646	95d5ca4d8706b85bfe8447cc7e83c86a	Г	2	44	1920	822	False	106
448970e5-6dd6-4e6b-9e30-8315bb76dd21	86ec735f573ae6c36a9dbf9e5bfd4eaf	Г	40	90	1920	1080	True	155
65103859-121b-4a6a-bc3b-4963a8f88f74	b34ac47997680835ece485b13845fefd	Г	22	61	1920	1080	True	94
da007a87-9f48-4525-8430-2ac9c1cef9a4	b56726d7b447d88e526f7da2e9e0e520	Г	8	41	1920	1080	True	54
b5116a35-7d24-4962-8795-4da85fbd03dd	630a57fb2f40debe5a2c782349c9a26f	Г	23	68	1920	1080	True	112
2dedf483-72b8-4037-8197-77881eaf8722	9a2c7d5a1fb72ad258ab16abf6ae9147	Г	31	92	1920	1080	True	193
6907d8ec-4276-4263-832c-0e8d4cd6d23a	a8a635e6eaa8edb003c5a2b1cef789b5	Г	21	55	1440	1440	True	91
7ba55a1a-e2c6-4195-b2ca-cb9147192fdc	ff169f3bbab458308b88188be3657125	Г	12	56	1920	1080	True	148
8984289e-571b-4d5b-801e-bdd4492fcc1f	adfe9c8ea85db4e65f36572669cbfed5	Г	29	99	1920	1080	True	144
5fc060d7-2e8c-4d7b-b7cc-afeb61bf3aa6	28d653d3548e4508aaa6acbb5dfbeb64	Г	73	111	1920	1080	True	167
437a7683-e744-4e96-9f36-00f82cc32832	0089d92a5ca862773a296198e7eb7856	Г	26	62	1080	1920	True	100
d9e25e34d64d9b8fcfbdb9bcd0197862	29674	Г	7	38	1920	1080	True	59
5fc26896b35047a445bef67eb0acc6c6	21710	Г	25	81	1920	1080	False	118
21e63b4c-1142-4c8b-b907-cbd15564c5d8	ca6b767f0cccf093ba737ae2fc4fec3d	Д	12	68	1920	1080	True	85
a953df3d-0a98-4392-bedc-092eda9c680f	a95892dae1d320bd8b08cbca6a127cd8	Д	3	44	1080	1920	False	57
2225775d-2fb2-4e3b-be84-b3679dc1a4fb	185bd3a81d9d618518d10abebf0d17a8	Д	35	101	1920	1080	False	139
25fa98a8-94db-443a-a6b8-4477bcfeba6c	9a0784a99ea13a8b06cb103c2c8c7f0f	Д	45	84	1920	1080	True	87
1834eaf8-e9a6-4011-8e21-b6f0bd1728b1	0ab4f8e463cdded2e59d6001f4e1b487	Д	18	73	1080	1920	False	94
c2161a5f-5b07-4af0-8097-f306938967e9	46dd04a1caa75ed3082b573cb5a3ad26	Д	11	63	1920	1080	False	93
1d314c3d-b5de-4562-9d1f-29c900aa4cc9	fc6e5caa3dc328e7558b072e6607e399	Д	13	54	1920	1080	False	72
